source,target,night_tram,night_bus,d .875
Kasprowicza,Kasprowicza,,46.25,175.875,,46.25,175.875
Kasprowicza,Pola,,251.5,477.0625,,251.5,477.0625
Kasprowicza,pl. Daniłowskiego,,167.375,460.4375,,167.375,460.4375
Katedra,Ogród Botaniczny,79.125,92.625,233.5,256.125,171.75,489.625
Katedra,PL. GRUNWALDZKI,,2.75,84.9375,,2.75,84.9375
Katedra,Reja,94.0,59.75,81.25,249.25,153.75,330.5
Katedra,Urząd Wojewódzki,130.0,138.375,227.1875,494.375,268.375,721.5625
Katedra,pl. Bema,,2.75,81.125,,2.75,81.125
Kiełczowska,Kiełczowska (Cmentarz),,8.25,40.875,,8.25,40.875
Kiełczowska,Poleska,,109.375,309.4375,,109.375,309.4375
Kiełczowska,Żmudzka,,95.125,246.25,,95.125,246.25
Kiełczowska (Cmentarz),Kiełczowska,,8.25,42.25,,8.25,42.25
Kiełczowska (Cmentarz),Kiełczów - Sosnowa,,8.25,40.875,,8.25,40.875
Kiełczowska (Cmentarz),Żmudzka,,2.75,85.875,,2.75,85.875
Kiełczów - Akacjowa,Kiełczów - Boczna,,11.0,37.0,,11.0,37.0
Kiełczów - Akacjowa,Piecowice,,2.75,32.875,,2.75,32.875
Kiełczów - Biedronka,Kiełczów - Wrocławska,,5.5,42.25,,5.5,42.25
Kiełczów - Biedronka,Kiełczów - Ładna,,11.0,40.875,,11.0,40.875
Kiełczów - Boczna,Kiełczów - Mleczna,,2.75,7.25,,2.75,7.25
Kiełczów - Boczna,Kiełczów - pętla (Plac Jana Pawła),,13.75,43.0,,13.75,43.0
Kiełczów - Mleczna,Kiełczów - Wrocławska,,11.0,40.875,,11.0,40.875
Kiełczów - Rzeczna,Kiełczów - WODROL,,5.5,24.0,,5.5,24.0
Kiełczów - Rzeczna,Kiełczówek - Sielska Zagroda,,5.5,28.125,,5.5,28.125
Kiełczów - Sosnowa,Kiełczów - Biedronka,,5.5,42.25,,5.5,42.25
Kiełczów - WODROL,Kiełczów - Rzeczna,,5.5,28.125,,5.5,28.125
Kiełczów - WODROL,Kiełczów - cmentarz,,19.25,87.75,,19.25,87.75
Kiełczów - WODROL,Kiełczów - osiedle,,16.5,67.0625,,16.5,67.0625
Kiełczów - Wrocławska,Kiełczów - Biedronka,,11.0,40.875,,11.0,40.875
Kiełczów - Wrocławska,Kiełczów - pętla (Plac Jana Pawła),,5.5,38.0,,5.5,38.0
Kiełczów - Wrocławska,Kiełczów - pętla/Wrocławska,,,4.25,,0.0,4.25
Kiełczów - Zgodna,Kiełczów - Akacjowa,,2.75,32.875,,2.75,32.875
Kiełczów - Zgodna,Śliwice,,5.5,13.25,,5.5,13.25
Kiełczów - cmentarz,Kiełczów - Mleczna,,5.5,32.25,,5.5,32.25
Kiełczów - cmentarz,Kiełczów - WODROL,,22.0,95.1875,,22.0,95.1875
Kiełczów - cmentarz,Kiełczów - pętla (Plac Jana Pawła),,5.5,13.625,,5.5,13.625
Kiełczów - cmentarz,Kiełczów - pętla/Wrocławska,,8.25,41.875,,8.25,41.875
Kiełczów - osiedle,Kiełczów - WODROL,,13.75,63.75,,13.75,63.75
Kiełczów - osiedle,Wilczyce - Sosnowa,,16.5,67.0625,,16.5,67.0625
Kiełczów - pętla (Plac Jana Pawła),Kiełczów - Mleczna,,2.75,1.375,,2.75,1.375
Kiełczów - pętla (Plac Jana Pawła),Kiełczów - cmentarz,,22.0,95.1875,,22.0,95.1875
Kiełczów - pętla/Wrocławska,Kiełczów - Zgodna,,8.25,46.125,,8.25,46.125
Kiełczów - Ładna,Kiełczowska (Cmentarz),,11.0,40.875,,11.0,40.875
Kiełczówek,Kiełczówek - pętla,,5.5,33.625,,5.5,33.625
Kiełczówek - Sielska Zagroda,Kiełczów - Rzeczna,,5.5,24.0,,5.5,24.0
Kiełczówek - Sielska Zagroda,Kiełczówek,,5.5,28.125,,5.5,28.125
Kiełczówek - pętla,Kiełczówek - Sielska Zagroda,,5.5,24.0,,5.5,24.0
Kiełczówek - pętla,Wilczyce Wilczycka Clarena,,,8.25,,0.0,8.25
Kleczkowska,Bałtycka,,78.0,70.1875,,78.0,70.1875
Kleczkowska,DWORZEC NADODRZE,,47.0,251.1875,,47.0,251.1875
Kleczkowska,PL. STASZICA,,177.75,223.125,,177.75,223.125
Kleczkowska,most Osobowicki,,99.0,432.6875,,99.0,432.6875
Klimasa,TARNOGAJ,62.875,64.125,159.3125,246.25,127.0,405.5625
Klimasa,Transbud,57.375,53.125,164.5625,249.0,110.5,413.5625
Kliniki,Hala Stulecia,190.75,87.375,218.3125,624.9375,278.125,843.25
Kliniki,Mickiewicza,,30.375,124.75,,30.375,124.75
Kliniki,PL. GRUNWALDZKI,169.5,107.25,340.9375,635.5625,276.75,976.5
Klęka,Białków,,2.75,5.5,,2.75,5.5
Klęka,Miękinia - Urząd Gminy,,,11.0,,0.0,11.0
Klęka,Zabór Wielki,,,4.125,,0.0,4.125
Kmieca,Smocza,,56.375,144.8125,,56.375,144.8125
Kmieca,Zagrodnicza,,52.5,138.5625,,52.5,138.5625
Kochanowskiego,Bujwida,13.75,95.625,336.25,175.625,109.375,511.875
Kochanowskiego,Chopina,117.625,,,424.0625,117.625,424.0625
Kochanowskiego,Grunwaldzka,94.0,,,253.375,94.0,253.375
Kochanowskiego,PL. GRUNWALDZKI,,90.5,260.9375,,90.5,260.9375
Kochanowskiego,Śniadeckich,,168.75,597.625,,168.75,597.625
Kolbuszowska (Stadion),Inżynierska,,50.0,101.6875,,50.0,101.6875
Kolbuszowska (Stadion),Krucza (Mielecka),,57.0,97.0,,57.0,97.0
Kolejowa,Grabiszyńska,124.375,,,493.0,124.375,493.0
Kolejowa,pl. Legionów,116.125,,,492.1875,116.125,492.1875
Kolista,DH Astra,,18.25,80.6875,,18.25,80.6875
Kolista,Hala Orbita,,70.75,40.8125,,70.75,40.8125
Kolista,KOZANÓW,,17.0,9.6875,,17.0,9.6875
Kolista,Kwiska,81.25,17.125,99.125,247.875,98.375,347.0
Kolista,Modra,,104.375,258.0625,,104.375,258.0625
Kolista,PILCZYCKA (Anima),84.0,,,246.5,84.0,246.5
Kolista,Wejherowska,,103.25,407.25,,103.25,407.25
Kolista,Wiślańska,,105.375,354.5,,105.375,354.5
Kolumba,Magellana,,68.0,185.125,,68.0,185.125
Kolumba,Monopolowa,,63.5,173.6875,,63.5,173.6875
Kolumba,Volvo,,,8.25,,0.0,8.25
Komandorska,Arena,,33.75,97.0,,33.75,97.0
Komandorska,Pl. Hirszfelda,,26.0,101.6875,,26.0,101.6875
Kominiarska,LIPA PIOTROWSKA,,99.375,242.0,,99.375,242.0
Kominiarska,Lawendowa,,106.625,291.6875,,106.625,291.6875
Kominiarska (plac sportowy),Grawerska,,96.125,242.25,,96.125,242.25
Kominiarska (plac sportowy),Pracze Widawskie,,14.375,47.5,,14.375,47.5
Komuny Paryskiej,Komuny Paryskiej (szkoła),,30.375,116.0625,,30.375,116.0625
Komuny Paryskiej,Kościuszki,196.25,27.125,,761.125,223.375,761.125
Komuny Paryskiej,pl. Wróblewskiego,220.875,31.0,,750.75,251.875,750.75
Komuny Paryskiej (szkoła),Wzgórze Partyzantów,,30.375,116.0625,,30.375,116.0625
Konduktorska,Buforowa-Rondo,,82.25,312.75,,82.25,312.75
Konduktorska,Malinowskiego,,77.25,229.875,,77.25,229.875
Kopańskiego,Wallenroda,,179.25,491.3125,,179.25,491.3125
Kosmonautów (Szpital),Fieldorfa (Szpital),,39.25,97.75,,39.25,97.75
Kosmonautów (Szpital),Grabowa,115.5,63.25,97.75,384.625,178.75,482.375
Kosmonautów (Szpital),Kamiennogórska (Ośrodek dla niewidomych),121.0,24.0,,381.875,145.0,381.875
Koszarowa,KOSZAROWA (Szpital),,63.875,149.25,,63.875,149.25
Koszarowa,Sołtysowicka,,64.875,149.0,,64.875,149.0
Kowale (Stacja kolejowa),Działdowska,,39.75,51.625,,39.75,51.625
Kowale (Stacja kolejowa),Kowalska 56,,40.375,49.9375,,40.375,49.9375
Kowalska,Ceglana,,11.0,44.75,,11.0,44.75
Kowalska,Kowalska I,,2.75,5.5,,2.75,5.5
Kowalska,Tczewska,,17.125,49.9375,,17.125,49.9375
Kowalska,Volvo,,2.75,1.375,,2.75,1.375
Kowalska 56,Kowale (Stacja kolejowa),,39.75,51.625,,39.75,51.625
Kowalska 56,Olsztyńska,,40.375,49.9375,,40.375,49.9375
Kowalska I,Ceglana,,2.75,6.875,,2.75,6.875
Kowalska I,Kowalska,,2.75,4.125,,2.75,4.125
Kowieńska,Inflancka,,99.5,331.3125,,99.5,331.3125
Kowieńska,Żmudzka,,109.375,350.3125,,109.375,350.3125
Kozanowska,KOZANÓW (Dokerska),42.0,,,124.625,42.0,124.625
Kozanowska,Modra,39.25,,,126.0,39.25,126.0
Kozia,Brodzka,,89.5,177.625,,89.5,177.625
Kozia,Północna,,108.25,301.8125,,108.25,301.8125
Kołobrzeska,KUŹNIKI,,49.75,176.1875,,49.75,176.1875
Kołobrzeska,Kołobrzeska,,45.875,176.9375,,45.875,176.9375
Kołobrzeska,Nowy Dwór (Stacja kolejowa),,83.5,263.0,,83.5,263.0
Kołobrzeska,Szczecińska,,91.125,264.0,,91.125,264.0
Kołobrzeska,Szkoła Żerniki,,,1.375,,0.0,1.375
Końcowa,Krzemieniecka,,70.0,170.9375,,70.0,170.9375
Końcowa,Ostrowskiego,,77.625,169.3125,,77.625,169.3125
Kościelna,KLECINA,,84.875,291.875,,84.875,291.875
Kościelna,KLECINA (Stacja kolejowa),,11.625,40.0,,11.625,40.0
Kościelna,WAŁBRZYSKA,,81.125,290.1875,,81.125,290.1875
Kościuszki,Hubska (Dawida),22.625,,,122.3125,22.625,122.3125
Kościuszki,Komuny Paryskiej,220.875,31.0,,750.75,251.875,750.75
Kościuszki,Pułaskiego,173.625,27.125,,638.8125,200.75,638.8125
Kościuszki,Świstackiego,,39.125,119.125,,39.125,119.125
Kośnego,Adamczewskich,,38.75,81.25,,38.75,81.25
Kośnego,Krzeptowska,,41.5,79.875,,41.5,79.875
Kośnego,Rodła,,10.5,12.6875,,10.5,12.6875
Krajobrazowa,Las Ratyński,,9.875,22.0625,,9.875,22.0625
Krajobrazowa,Ratyń - skrzyżowanie,,9.875,22.0625,,9.875,22.0625
Krakowiany - skrzy.,Węgrów (na wys. nr 19),,3.25,11.125,,3.25,11.125
Krakowiany - skrzy.,Zaprężyn,,5.5,10.25,,5.5,10.25
Krakowska,KRAKOWSKA (Centrum handlowe),82.875,52.5,85.375,248.4375,135.375,333.8125
Krakowska,Na Niskich Łąkach,70.75,43.125,82.625,254.5,113.875,337.125
Krasińskiego,Urząd Wojewódzki,,85.125,370.375,,85.125,370.375
Kromera (Czajkowskiego),Grudziądzka,,138.625,301.3125,,138.625,301.3125
Kromera (Czajkowskiego),KROMERA,,229.875,524.125,,229.875,524.125
Krucza,Gajowicka,,58.5,232.0625,,58.5,232.0625
Krucza,Grochowa,,37.5,129.0,,37.5,129.0
Krucza,Krucza (Mielecka),,74.75,200.0,,74.75,200.0
Krucza,Pl. Hirszfelda,,53.625,197.5,,53.625,197.5
Krucza,Rondo,,37.375,128.1875,,37.375,128.1875
Krucza,Żelazna,,68.75,234.25,,68.75,234.25
Krucza (Mielecka),Inżynierska,,28.625,96.375,,28.625,96.375
Krucza (Mielecka),Kolbuszowska (Stadion),,50.0,101.6875,,50.0,101.6875
Krucza (Mielecka),Krucza,,76.875,197.5,,76.875,197.5
Krynicka,Bardzka,78.5,54.125,300.9375,251.1875,132.625,552.125
Krynicka,GAJ - pętla,,11.125,84.0,,11.125,84.0
Krynicka,Morwowa,81.25,51.75,218.875,249.8125,133.0,468.6875
Krzelowska,Wilkszyn - Miłoszyn,,9.375,32.3125,,9.375,32.3125
Krzelowska,Łososiowicka,,9.375,32.3125,,9.375,32.3125
Krzemieniecka,Końcowa,,77.625,169.3125,,77.625,169.3125
Krzemieniecka,Trawowa,,70.0,170.9375,,70.0,170.9375
Krzeptowska,Jarnołtowska (Samotworska),,41.5,79.875,,41.5,79.875
Krzeptowska,Kośnego,,41.5,79.875,,41.5,79.875
Królewiecka,STADION WROCŁAW (Królewiecka),,44.75,156.4375,,44.75,156.4375
Królewiecka,Warmińska,,48.625,155.875,,48.625,155.875
Królewiecka (Park),Suwalska,,48.625,155.875,,48.625,155.875
Królewiecka (Park),Warmińska,,42.0,157.8125,,42.0,157.8125
Królewiecka (Staw),Suwalska,,44.75,156.4375,,44.75,156.4375
Królewska,OSIEDLE SOBIESKIEGO,,153.0,326.8125,,153.0,326.8125
Królewska,PSIE POLE (Stacja kolejowa),,13.75,46.75,,13.75,46.75
Królewska,Przedwiośnie (Stacja kolejowa),,27.125,,,27.125,0.0
Królewska,Wallenroda,,116.5,277.875,,116.5,277.875
Krępice,Wróblowice,,,5.5,,0.0,5.5
Krępice,ŻAR,,9.375,31.375,,9.375,31.375
Krępice - Wrocławska,Krępice,,,4.125,,0.0,4.125
Krępice - Wrocławska,Żurawiniec,,2.75,2.75,,2.75,2.75
Krępicka,Dolnobrzeska,,,1.375,,0.0,1.375
Krępicka,Krępicka,,7.75,57.9375,,7.75,57.9375
Krępicka,Krępicka - szkoła,,12.125,59.25,,12.125,59.25
Krępicka,Mokrzańska,,7.75,57.9375,,7.75,57.9375
Krępicka - szkoła,Krępicka,,7.75,59.3125,,7.75,59.3125
Krępicka - szkoła,Zajazdowa,,12.125,59.25,,12.125,59.25
Księginice - skrzyż. Warzyna,Białków,,,6.875,,0.0,6.875
Księginice - skrzyż. Warzyna,Lenartowice przy posesji nr 11a,,2.75,5.5,,2.75,5.5
Księginice P&R,Księginice ul. Sportowa,,,4.125,,0.0,4.125
Księginice ul. Sportowa,Gąsiorów,,,4.125,,0.0,4.125
Księginice ul. Sportowa,Księginice P&R,,,4.125,,0.0,4.125
Księska,Blizanowicka,,9.375,38.4375,,9.375,38.4375
Księska,KSIĘŻE MAŁE,,13.25,36.5,,13.25,36.5
Kurpiów,Grota-Roweckiego,,45.0,99.125,,45.0,99.125
Kurpiów,Ołtaszyn,,40.375,97.75,,40.375,97.75
Kutrzeby,Ołtaszyn,,13.25,64.75,,13.25,64.75
Kutrzeby,ROD Storczyk,,20.5,64.75,,20.5,64.75
Kwiatkowskiego,Połabian,,5.5,16.0,,5.5,16.0
Kwiatkowskiego,Zabrodzie - pętla,,2.75,17.375,,2.75,17.375
Kwiatkowskiego (Rondo),TYNIECKA (pętla),,9.25,26.25,,9.25,26.25
Kwidzyńska,Brücknera,,158.375,560.875,,158.375,560.875
Kwidzyńska,Gęsia,58.5,,,165.625,58.5,165.625
Kwidzyńska,KROMERA,,66.5,175.25,,66.5,175.25
Kwidzyńska,Kętrzyńska,54.125,,,167.8125,54.125,167.8125
Kwidzyńska,Zacisze,,163.5,532.3125,,163.5,532.3125
Kwidzyńska,Śniadeckich,,11.0,62.9375,,11.0,62.9375
Kwiska,DH Astra,186.0,16.25,,672.3125,202.25,672.3125
Kwiska,Hala Orbita,,16.5,55.1875,,16.5,55.1875
Kwiska,Kolista,86.75,47.0,175.4375,245.125,133.75,420.5625
Kwiska,Małopanewska,245.875,43.375,,930.875,289.25,930.875
Kwiska,Na Ostatnim Groszu,,218.5,492.0,,218.5,492.0
Kwiska,Niedźwiedzia,,17.125,99.125,,17.125,99.125
Kwiska,PL. JANA PAWŁA II,,,1.375,,0.0,1.375
Kwiska,Wejherowska,,183.75,517.625,,183.75,517.625
Kwiska,Wrocławski Park Technologiczny,,2.75,8.25,,2.75,8.25
Kątna,Brzezia Łąka - skrzy. Główna,,2.75,10.75,,2.75,10.75
Kątna,Oleśniczka,,2.75,10.75,,2.75,10.75
Kątowa,Milicka,,90.5,217.9375,,90.5,217.9375
Kątowa,Ługowa,,93.75,214.9375,,93.75,214.9375
Kępa,Kępa - skrzy.,,2.75,12.4375,,2.75,12.4375
Kępa,Michałowice Skrzyżowanie,,6.625,7.1875,,6.625,7.1875
Kępa (na wys. nr 36),Kępa,,6.625,7.1875,,6.625,7.1875
Kępa - skrzy.,Bierzyce,,2.75,16.5625,,2.75,16.5625
Kępa - skrzy.,Zaprężyn - skrzy.,,2.75,0.25,,2.75,0.25
Kępińska,Jutrosińska,,36.5,94.1875,,36.5,94.1875
Kępińska,Kamieńskiego,141.875,562.375,561.3125,622.5,704.25,1183.8125
Kępińska,Mochnackiego,,2.75,3.3125,,2.75,3.3125
Kępińska,Wołowska,151.125,146.75,219.25,617.875,297.875,837.125
Kętrzyńska,KROMERA,54.125,,,167.8125,54.125,167.8125
Kętrzyńska,Kwidzyńska,58.5,,,165.625,58.5,165.625
KŁOKOCZYCE,Białych Goździków,,29.875,81.25,,29.875,81.25
LEŚNICA,Eluarda,,,2.75,,0.0,2.75
LEŚNICA,Jeleniogórska,115.5,58.625,114.9375,384.625,174.125,499.5625
LEŚNICA,LEŚNICA,,6.0,5.5,,6.0,5.5
LEŚNICA,Leśnica - Hermes,,6.0,2.75,,6.0,2.75
LEŚNICA,RUBCZAKA (Stacja kolejowa),,52.375,238.4375,,52.375,238.4375
LEŚNICA,Wschowska,,42.75,99.125,,42.75,99.125
LEŚNICA,Średzka,,84.25,181.75,,84.25,181.75
LIPA PIOTROWSKA,Kominiarska,,95.0,244.1875,,95.0,244.1875
LIPA PIOTROWSKA,Perzowa,,31.5,68.9375,,31.5,68.9375
LIPA PIOTROWSKA,Tymiankowa,,67.875,173.0625,,67.875,173.0625
LITEWSKA,Inflancka,,109.375,264.4375,,109.375,264.4375
LITEWSKA,KIEŁCZOWSKA (LZN),,7.75,,,7.75,0.0
LITEWSKA,Szewczenki,,2.75,85.875,,2.75,85.875
LITOMSKA (ZUS),POPOWICE (Stacja kolejowa),,87.875,368.25,,87.875,368.25
Las Mokrzański,Brzezina Osiedle,,2.75,8.25,,2.75,8.25
Las Mokrzański,Mokra,,12.625,42.8125,,12.625,42.8125
Las Osobowicki,Lipska,,30.875,50.25,,30.875,50.25
Las Osobowicki,RĘDZIN,,22.125,51.3125,,22.125,51.3125
Las Ratyński,Ferma - stadnina koni,,9.875,22.0625,,9.875,22.0625
Las Ratyński,Krajobrazowa,,9.875,22.0625,,9.875,22.0625
Lawendowa,Rzemieślnicza,,110.5,289.75,,110.5,289.75
Lekarska,Obornicka (Obwodnica),,55.25,128.25,,55.25,128.25
Lekarska,Rondo Obrońców Grodna,,18.75,70.0625,,18.75,70.0625
Lekarska,Żmigrodzka (Obwodnica),,81.25,226.5625,,81.25,226.5625
Lenartowice przy posesji nr 11a,Księginice - skrzyż. Warzyna,,,6.875,,0.0,6.875
Lenartowice przy posesji nr 11a,Prężyce przy posesji nr 22,,2.75,5.5,,2.75,5.5
Leśnica - Hermes,Mokrzańska,,6.0,4.125,,6.0,4.125
Libelta,Bacciarellego,,23.25,,,23.25,0.0
Libelta,Monte Cassino,,49.125,137.625,,49.125,137.625
Libelta,SĘPOLNO,,68.0,135.6875,,68.0,135.6875
Lipska,Jarocińska,,60.125,102.6875,,60.125,102.6875
Lipska,Las Osobowicki,,22.125,51.3125,,22.125,51.3125
Lipska,Witkowska,,32.0,52.4375,,32.0,52.4375
Lubelska,Brodzka,,29.875,82.625,,29.875,82.625
Lubelska,Zbożowa,,32.625,81.25,,32.625,81.25
Lubiatów,Głoska - ul. Średzka,,,4.125,,0.0,4.125
Lubiatów,Zabór Mały,,,4.125,,0.0,4.125
Lutynia - Kolonia,Lutynia I,,2.75,4.125,,2.75,4.125
Lutynia - Kolonia,Radakowice - Świetlica,,,4.125,,0.0,4.125
Lutynia - Straż,Lutynia I,,,4.125,,0.0,4.125
Lutynia - Straż,Lutynia Osiedle ul. Wschodnia,,2.75,4.125,,2.75,4.125
Lutynia Centrum,Lutynia Osiedle ul. Wschodnia,,3.875,17.625,,3.875,17.625
Lutynia I,Lutynia - Kolonia,,,4.125,,0.0,4.125
Lutynia I,Lutynia - Straż,,2.75,4.125,,2.75,4.125
Lutynia Osiedle ul. Wschodnia,Krępice,,6.625,21.75,,6.625,21.75
Lutynia Osiedle ul. Wschodnia,Lutynia - Straż,,,4.125,,0.0,4.125
Lutynia Osiedle ul. Wschodnia,Lutynia Centrum,,7.125,17.9375,,7.125,17.9375
METALOWCÓW (Ośrodek sportu),KUŹNIKI (Stacja kolejowa),,28.0,103.25,,28.0,103.25
METALOWCÓW (Ośrodek sportu),Metalowców,,30.875,101.875,,30.875,101.875
MIŃSKA (Rondo Rotm. Pileckiego),Park Tysiąclecia,,71.375,125.9375,,71.375,125.9375
MIŃSKA (Rondo Rotm. Pileckiego),ROD Tysiąclecia,,,1.375,,0.0,1.375
MIŃSKA (Rondo Rotm. Pileckiego),Rogowska,,163.5,385.875,,163.5,385.875
MIŃSKA (Rondo Rotm. Pileckiego),Tyrmanda,,96.875,261.125,,96.875,261.125
MOKRY DWÓR,Mokry Dwór - Starodworska,,9.375,38.4375,,9.375,38.4375
MUCHOBÓR MAŁY (Stacja kolejowa),Gądowianka,,33.75,22.875,,33.75,22.875
MUCHOBÓR MAŁY (Stacja kolejowa),Szkocka,,24.75,93.0,,24.75,93.0
MULICKA,Gorlicka,,60.125,185.375,,60.125,185.375
MULICKA,Psie Pole (Rondo Lotników Polskich),,105.875,338.1875,,105.875,338.1875
Magellana,Kolumba,,63.5,181.9375,,63.5,181.9375
Magellana,Swojczyce,,68.0,185.125,,68.0,185.125
Malinowa,Ożynowa,,28.125,155.4375,,28.125,155.4375
Malinowa,Wyścigowa,,33.125,153.5,,33.125,153.5
Malinowskiego,Jagodzińska,,77.25,229.875,,77.25,229.875
Malinowskiego,Konduktorska,,66.875,230.125,,66.875,230.125
Malwowa,Azaliowa,,37.625,12.375,,37.625,12.375
Malwowa,Pawłowice,,24.25,88.125,,24.25,88.125
Marcepanowa,Słoneczna,,13.75,85.0625,,13.75,85.0625
Marcepanowa,WAŁBRZYSKA,,20.875,85.375,,20.875,85.375
Marchewkowa,GIEŁDOWA (Centrum Hurtu),,64.625,206.5,,64.625,206.5
Marchewkowa,WAŁBRZYSKA,,65.125,205.9375,,65.125,205.9375
Marszowice,Główna,,25.375,105.5625,,25.375,105.5625
Marszowice,Małomicka,,18.75,74.625,,18.75,74.625
Marszowice,Wilkszyńska,,9.375,32.3125,,9.375,32.3125
Marszowicka,Bojanowska,,16.0,73.25,,16.0,73.25
Marszowicka,Hartmana,,18.75,74.625,,18.75,74.625
Małomicka,Bojanowska,,18.75,74.625,,18.75,74.625
Małomicka,Marszowice,,16.0,73.25,,16.0,73.25
Małopanewska,Kwiska,272.75,35.625,,917.4375,308.375,917.4375
Małopanewska,Niedźwiedzia,243.125,43.375,,932.25,286.5,932.25
Małopolska (Ośrodek dla niewidomych),Kamiennogórska (Ośrodek dla niewidomych),,20.125,,,20.125,0.0
Małopolska (Ośrodek dla niewidomych),Złotniki,,42.125,97.4375,,42.125,97.4375
Małopolska (Ośrodek dla niewidomych),Żernicka (Stacja kolejowa),,22.625,99.125,,22.625,99.125
Maślice Małe (Brodnicka),Rędzińska (Cmentarz),,109.375,301.25,,109.375,301.25
Maślice Małe (Brodnicka),Śliwowa,,124.25,297.6875,,124.25,297.6875
Maślicka (Osiedle),Rędzińska (Cmentarz),,130.875,350.6875,,130.875,350.6875
Maślicka (Osiedle),STADION WROCŁAW (Królewiecka),,114.875,354.8125,,114.875,354.8125
Maślicka (Staw),Maślice Małe (Brodnicka),,109.375,301.25,,109.375,301.25
Maślicka (Staw),Północna,,121.5,299.0625,,121.5,299.0625
Metalowców,Bajana,171.25,20.125,,679.6875,191.375,679.6875
Metalowców,METALOWCÓW (Ośrodek sportu),,28.0,103.25,,28.0,103.25
Metalowców,PILCZYCE,186.0,63.75,103.25,672.3125,249.75,775.5625
Metalowców,Rękodzielnicza,,49.125,100.1875,,49.125,100.1875
Metalowców,Szybowcowa,,69.625,100.75,,69.625,100.75
Michałowice Skrzyżowanie,Januszkowice - skrzy. Kępa,,6.625,7.1875,,6.625,7.1875
Michałowice Skrzyżowanie,Kępa,,2.75,12.4375,,2.75,12.4375
Mickiewicza,Kliniki,,27.625,119.3125,,27.625,119.3125
Mickiewicza,Park Szczytnicki,,30.375,124.75,,30.375,124.75
Mielecka,Gajowicka,137.125,54.25,105.75,387.0625,191.375,492.8125
Mielecka,Ojca Beyzyma,148.125,44.125,109.3125,376.625,192.25,485.9375
Mikołowska,Miłoszycka,,2.75,28.875,,2.75,28.875
Mikołowska,Niedziałkowskiego,,56.375,144.8125,,56.375,144.8125
Mikołowska,Swojczyce,,49.75,109.6875,,49.75,109.6875
Milicka,Kamieńskiego (Szpital),,90.5,217.9375,,90.5,217.9375
Milicka,Kątowa,,89.875,216.875,,89.875,216.875
Miodowa,Szkolna,,16.5,65.25,,16.5,65.25
Miodowa,Trzmielowicka,,23.125,64.6875,,23.125,64.6875
Mirków - Jagiellońska,Długołęka - Wiejska,,9.375,61.625,,9.375,61.625
Mirków - Jagiellońska,Mirków - Sportowa,,17.625,57.25,,17.625,57.25
Mirków - Sportowa,BIERUTOWSKA (Wiadukt),,17.625,57.25,,17.625,57.25
Mirków - Sportowa,Mirków - Jagiellońska,,9.375,61.625,,9.375,61.625
Międzyrzecka,Bierdzany,,9.875,33.75,,9.875,33.75
Międzyrzecka,Na Grobli,,,3.875,,0.0,3.875
Międzyrzecka,Rakowiecka,,10.5,29.5625,,10.5,29.5625
Miękinia - Urząd Gminy,Klęka,,2.75,9.625,,2.75,9.625
Miękinia - Urząd Gminy,Miękinia - pętla,,,1.375,,0.0,1.375
Miękinia - Urząd Gminy,Miękinia - stacja PKP,,,17.875,,0.0,17.875
Miękinia - Urząd Gminy,Mrozów - Wyzwolenia,,,9.625,,0.0,9.625
Miękinia - pętla,Miękinia - stacja PKP,,5.5,6.875,,5.5,6.875
Miękinia - stacja PKP,Miękinia - Urząd Gminy,,2.75,19.25,,2.75,19.25
Miękinia - stacja PKP,Miękinia - pętla,,,5.5,,0.0,5.5
Miękinia - stacja PKP,Miękinia Cegielnia,,2.75,5.5,,2.75,5.5
Miękinia Cegielnia,Kadłub NŻ,,2.75,5.5,,2.75,5.5
Miękinia Cegielnia,Miękinia - stacja PKP,,,5.5,,0.0,5.5
Miłoszycka,Gospodarska,,17.125,59.5625,,17.125,59.5625
Miłoszycka,Mikołowska,,5.5,30.25,,5.5,30.25
Miłoszycka,Swojczyce,,11.0,32.375,,11.0,32.375
Mochnackiego,Gąsiorowskiego,,91.5,233.375,,91.5,233.375
Mochnackiego,Kamieńskiego,,90.5,237.1875,,90.5,237.1875
Modlińska,Gajowicka (szkoła),,40.125,177.375,,40.125,177.375
Modlińska,Rymarska,,27.625,86.5,,27.625,86.5
Modlińska,Wawrzyniaka,,12.625,88.375,,12.625,88.375
Modra,Górnicza,42.0,146.875,430.5625,121.875,188.875,552.4375
Modra,Kolista,,95.625,273.1875,,95.625,273.1875
Modra,Kozanowska,42.0,,,124.625,42.0,124.625
Modra,PILCZYCKA (Anima),77.375,,,249.8125,77.375,249.8125
Mokra,Grzybowa,,12.625,42.8125,,12.625,42.8125
Mokra,Las Mokrzański,,10.5,42.8125,,10.5,42.8125
Mokronos Dolny - Parkowa/Stawowa,Cesarzowice skrz.,,,9.625,,0.0,9.625
Mokronos Dolny - Parkowa/Stawowa,Jordanowska,,2.75,8.25,,2.75,8.25
Mokry Dwór - Starodworska,MOKRY DWÓR,,9.375,38.4375,,9.375,38.4375
Mokry Dwór - Starodworska,Starodworska,,13.25,36.5,,13.25,36.5
Mokrzańska,Krępicka,,12.125,59.25,,12.125,59.25
Mokrzańska,Średzka,,,1.375,,0.0,1.375
Mokrzańska,ŻAR,,13.75,62.0625,,13.75,62.0625
Moniuszki,Stadion Olimpijski,,19.375,,,19.375,0.0
