stop,day_degree,day_clusterring_coefficient,day_closeness,day_betwennesses,day_page_rank,day_weighted_degree,stop,night_degree,night_clusterring_coefficient,night_closeness,night_betwennesses,night_page_rank,night_weighted_degree,stop,night_bus_degree,night_bus_clusterring_coefficient,night_bus_closeness,night_bus_betwennesses,night_bus_page_rank,night_bus_weighted_degree,stop,day_tram_degree,day_tram_clusterring_coefficient,day_tram_closeness,day_tram_betwennesses,day_tram_page_rank,day_tram_weighted_degree,stop,day_bus_degree,day_bus_clusterring_coefficient,day_bus_closeness,day_bus_betwennesses,day_bus_page_rank,day_bus_weighted_degree,stop,night_tram_degree,night_tram_clusterring_coefficient,night_tram_closeness,night_tram_betwennesses,night_tram_page_rank,night_tram_weighted_degree
Gajowa,4,0.3333333333333333,0.07024422118761742,0.001683354921179674,0.0008970191509876015,755.375,Gajowa,4,0.3333333333333333,0.07024422118761742,0.001683354921179674,0.0009932733254554992,326.625,Gajowa,4,0.3333333333333333,0.07024422118761742,0.001683354921179674,0.0005379720620823143,,Gajowa,4,0.3333333333333333,0.07024422118761742,0.001683354921179674,0.0033385917841100184,,Gajowa,4,0.3333333333333333,0.07024422118761742,0.001683354921179674,0.0001844111138431276,,Gajowa,4,0.3333333333333333,0.07024422118761742,0.001683354921179674,0.003493970967749085,
Prudnicka,3,0.3333333333333333,0.06971465629053178,0.011265234037798931,0.0015980862998681712,1458.0625,Prudnicka,3,0.3333333333333333,0.06971465629053178,0.011265234037798931,0.0014984547430884512,452.5,Prudnicka,3,0.3333333333333333,0.06971465629053178,0.011265234037798931,0.001114020944974581,169.125,Prudnicka,3,0.3333333333333333,0.06971465629053178,0.011265234037798931,0.0045518848442221375,994.5625,Prudnicka,3,0.3333333333333333,0.06971465629053178,0.011265234037798931,0.0009762100825351027,,Prudnicka,3,0.3333333333333333,0.06971465629053178,0.011265234037798931,0.004290017860295442,283.375
Gajowicka,4,0.0,0.07497166768372418,0.019524540350243796,0.0020711198688354096,1624.375,Gajowicka,4,0.0,0.07497166768372418,0.019524540350243796,0.0017974484110283653,523.875,Gajowicka,4,0.0,0.07497166768372418,0.019524540350243796,0.0016907136638717873,238.625,Gajowicka,4,0.0,0.07497166768372418,0.019524540350243796,0.0033229666636756306,,Gajowicka,4,0.0,0.07497166768372418,0.019524540350243796,0.0019638984870246658,860.6875,Gajowicka,4,0.0,0.07497166768372418,0.019524540350243796,0.0030523906618632264,
Krucza,7,0.09523809523809523,0.07559774964838256,0.011727202762565857,0.0019366923118232272,1353.875,Krucza,7,0.09523809523809523,0.07559774964838256,0.011727202762565857,0.0017627293401024074,412.375,Krucza,7,0.09523809523809523,0.07559774964838256,0.011727202762565857,0.0024727787299851658,412.375,Krucza,7,0.09523809523809523,0.07559774964838256,0.011727202762565857,0.0005533013648100314,,Krucza,7,0.09523809523809523,0.07559774964838256,0.011727202762565857,0.0028296354118807123,1353.875,Krucza,7,0.09523809523809523,0.07559774964838256,0.011727202762565857,0.0005550416281221097,
Mielecka,2,0.0,0.07356085878025832,0.015493375591843274,0.001401702394178075,986.1875,Mielecka,2,0.0,0.07356085878025832,0.015493375591843274,0.0014666089005329248,381.625,Mielecka,2,0.0,0.07356085878025832,0.015493375591843274,0.000918092593176986,108.5,Mielecka,2,0.0,0.07356085878025832,0.015493375591843274,0.0038068706366864843,774.6875,Mielecka,2,0.0,0.07356085878025832,0.015493375591843274,0.0006999026514466001,211.5,Mielecka,2,0.0,0.07356085878025832,0.015493375591843274,0.0035871418797865733,273.125
Gajowicka (szkoła),2,0.0,0.06983920740620432,0.0005507579259080743,0.0007009705335301726,354.75,Gajowicka (szkoła),2,0.0,0.06983920740620432,0.0005507579259080743,0.0005404768607958937,80.25,Gajowicka (szkoła),2,0.0,0.06983920740620432,0.0005507579259080743,0.0007271393760702995,80.25,Gajowicka (szkoła),2,0.0,0.06983920740620432,0.0005507579259080743,0.0005533013648100314,,Gajowicka (szkoła),2,0.0,0.06983920740620432,0.0005507579259080743,0.0009426957515172764,354.75,Gajowicka (szkoła),2,0.0,0.06983920740620432,0.0005507579259080743,0.0005550416281221097,
Gazowa,3,0.3333333333333333,0.05416981607457798,0.0027243665983342664,0.0008926047813297284,400.1875,Gazowa,3,0.3333333333333333,0.05416981607457798,0.0027243665983342664,0.0009199185352468424,137.125,Gazowa,3,0.3333333333333333,0.05416981607457798,0.0027243665983342664,0.0011632229804864423,137.125,Gazowa,3,0.3333333333333333,0.05416981607457798,0.0027243665983342664,0.0005533013648100314,,Gazowa,3,0.3333333333333333,0.05416981607457798,0.0027243665983342664,0.0012907352968055982,400.1875,Gazowa,3,0.3333333333333333,0.05416981607457798,0.0027243665983342664,0.0005550416281221097,
Karwińska,5,0.2,0.056739460315365836,0.0477017222373453,0.002234181792636188,1003.6875,Karwińska,5,0.2,0.056739460315365836,0.0477017222373453,0.0021273439895182354,340.25,Karwińska,5,0.2,0.056739460315365836,0.0477017222373453,0.0018433315254753162,,Karwińska,5,0.2,0.056739460315365836,0.0477017222373453,0.003967665497578728,,Karwińska,5,0.2,0.056739460315365836,0.0477017222373453,0.0019518750821880522,,Karwińska,5,0.2,0.056739460315365836,0.0477017222373453,0.004039254974486754,
TARNOGAJ,5,0.0,0.05370636357959158,0.0029864887023180356,0.0013202727419097556,754.125,TARNOGAJ,5,0.0,0.05370636357959158,0.0029864887023180356,0.0013672840573137252,240.625,TARNOGAJ,5,0.0,0.05370636357959158,0.0029864887023180356,0.0014239456003466444,180.5,TARNOGAJ,5,0.0,0.05370636357959158,0.0029864887023180356,0.002262374258456361,,TARNOGAJ,5,0.0,0.05370636357959158,0.0029864887023180356,0.0014230066793712829,,TARNOGAJ,5,0.0,0.05370636357959158,0.0029864887023180356,0.0022129350996744727,
Wiaduktowa,3,0.3333333333333333,0.05391511503980942,0.019010994500631383,0.000989071459015321,366.6875,Wiaduktowa,3,0.3333333333333333,0.05391511503980942,0.019010994500631383,0.001164513621723567,159.25,Wiaduktowa,3,0.3333333333333333,0.05391511503980942,0.019010994500631383,0.00137242769294571,159.25,Wiaduktowa,3,0.3333333333333333,0.05391511503980942,0.019010994500631383,0.0005533013648100314,,Wiaduktowa,3,0.3333333333333333,0.05391511503980942,0.019010994500631383,0.0012816253067357006,366.6875,Wiaduktowa,3,0.3333333333333333,0.05391511503980942,0.019010994500631383,0.0005550416281221097,
Gałczyńskiego,2,0.0,0.04856562005873052,0.00019156813983139888,0.0010468103607960651,196.875,Gałczyńskiego,2,0.0,0.04856562005873052,0.00019156813983139888,0.0011602543215620542,85.375,Gałczyńskiego,2,0.0,0.04856562005873052,0.00019156813983139888,0.0011920017075169125,85.375,Gałczyńskiego,2,0.0,0.04856562005873052,0.00019156813983139888,0.0005533013648100314,,Gałczyńskiego,2,0.0,0.04856562005873052,0.00019156813983139888,0.0011095597152571246,196.875,Gałczyńskiego,2,0.0,0.04856562005873052,0.00019156813983139888,0.0005550416281221097,
Grota-Roweckiego,2,0.0,0.05056444026340546,0.0012010204289866803,0.0010786923521262067,198.25,Grota-Roweckiego,2,0.0,0.05056444026340546,0.0012010204289866803,0.0012478278911280203,90.0,Grota-Roweckiego,2,0.0,0.05056444026340546,0.0012010204289866803,0.0012826785107891941,90.0,Grota-Roweckiego,2,0.0,0.05056444026340546,0.0012010204289866803,0.0005533013648100314,,Grota-Roweckiego,2,0.0,0.05056444026340546,0.0012010204289866803,0.0011438271839514023,198.25,Grota-Roweckiego,2,0.0,0.05056444026340546,0.0012010204289866803,0.0005550416281221097,
Oboźna,2,0.0,0.05068961452316398,0.0013107144812916957,0.0009736598169637038,195.5,Oboźna,2,0.0,0.05068961452316398,0.0013107144812916957,0.0010606089656543958,80.75,Oboźna,2,0.0,0.05068961452316398,0.0013107144812916957,0.001090826531009197,80.75,Oboźna,2,0.0,0.05068961452316398,0.0013107144812916957,0.0005533013648100314,,Oboźna,2,0.0,0.05068961452316398,0.0013107144812916957,0.001032993054669767,195.5,Oboźna,2,0.0,0.05068961452316398,0.0013107144812916957,0.0005550416281221097,
Gałowska,2,0.0,0.035176701570680625,0.0046457481657958145,0.001028022099257079,44.75,Gałowska,2,0.0,0.035176701570680625,0.0046457481657958145,0.0010274790024477358,18.75,Gałowska,2,0.0,0.035176701570680625,0.0046457481657958145,0.0010509633610464376,18.75,Gałowska,2,0.0,0.035176701570680625,0.0046457481657958145,0.0005533013648100314,,Gałowska,2,0.0,0.035176701570680625,0.0046457481657958145,0.001086039478823244,44.75,Gałowska,2,0.0,0.035176701570680625,0.0046457481657958145,0.0005550416281221097,
Samotworska,2,0.0,0.03645148984868393,0.006960500311340931,0.000818560672242512,44.75,Samotworska,2,0.0,0.03645148984868393,0.006960500311340931,0.0007934558992859884,18.75,Samotworska,2,0.0,0.03645148984868393,0.006960500311340931,0.0008116004052287771,18.75,Samotworska,2,0.0,0.03645148984868393,0.006960500311340931,0.0005533013648100314,,Samotworska,2,0.0,0.03645148984868393,0.006960500311340931,0.000864762515057229,44.75,Samotworska,2,0.0,0.03645148984868393,0.006960500311340931,0.0005550416281221097,
Samotwór - Dębowa,2,0.0,0.03398537838371863,0.002325581395348837,0.0011895838226380206,44.75,Samotwór - Dębowa,2,0.0,0.03398537838371863,0.002325581395348837,0.0012025684419333263,18.75,Samotwór - Dębowa,2,0.0,0.03398537838371863,0.002325581395348837,0.0012300497036979085,18.75,Samotwór - Dębowa,2,0.0,0.03398537838371863,0.002325581395348837,0.0005533013648100314,,Samotwór - Dębowa,2,0.0,0.03398537838371863,0.002325581395348837,0.0012567159907783398,44.75,Samotwór - Dębowa,2,0.0,0.03398537838371863,0.002325581395348837,0.0005550416281221097,
Stadion Wrocław (Lotnicza),2,0.0,0.062152200621522005,0.16039438089665828,0.0010111266763821163,764.3125,Stadion Wrocław (Lotnicza),2,0.0,0.062152200621522005,0.16039438089665828,0.0011453374829893,312.125,Stadion Wrocław (Lotnicza),2,0.0,0.062152200621522005,0.16039438089665828,0.0008638151742603565,71.25,Stadion Wrocław (Lotnicza),2,0.0,0.062152200621522005,0.16039438089665828,0.003121315118486732,764.3125,Stadion Wrocław (Lotnicza),2,0.0,0.062152200621522005,0.16039438089665828,0.0001844111138431276,,Stadion Wrocław (Lotnicza),2,0.0,0.062152200621522005,0.16039438089665828,0.0033405109557260795,240.875
SĘPOLNO,3,0.0,0.05713146881020394,0.03273792533466398,0.0018794182081598545,879.3125,SĘPOLNO,3,0.0,0.05713146881020394,0.03273792533466398,0.0019706109238401535,294.0,SĘPOLNO,3,0.0,0.05713146881020394,0.03273792533466398,0.0020773359955188076,186.25,SĘPOLNO,3,0.0,0.05713146881020394,0.03273792533466398,0.0023801856732438543,,SĘPOLNO,3,0.0,0.05713146881020394,0.03273792533466398,0.0018615066740890367,450.3125,SĘPOLNO,3,0.0,0.05713146881020394,0.03273792533466398,0.002375550299748248,
Godzieszowa (na wys. nr 8),2,0.0,0.036317567567567564,0.002325581395348837,0.0015463706670390885,22.0,Godzieszowa (na wys. nr 8),2,0.0,0.036317567567567564,0.002325581395348837,0.0014568203854317713,13.75,Godzieszowa (na wys. nr 8),2,0.0,0.036317567567567564,0.002325581395348837,0.0014901038809984283,13.75,Godzieszowa (na wys. nr 8),2,0.0,0.036317567567567564,0.002325581395348837,0.0005533013648100314,,Godzieszowa (na wys. nr 8),2,0.0,0.036317567567567564,0.002325581395348837,0.0016336320474188413,22.0,Godzieszowa (na wys. nr 8),2,0.0,0.036317567567567564,0.002325581395348837,0.0005550416281221097,
Godzieszowa - transformator,1,0.0,0.035046252903541304,0.0,0.0008317682224244651,11.0,Godzieszowa - transformator,1,0.0,0.035046252903541304,0.0,0.0009221470539997292,8.25,Godzieszowa - transformator,1,0.0,0.035046252903541304,0.0,0.0009432150440617945,8.25,Godzieszowa - transformator,1,0.0,0.035046252903541304,0.0,0.0005533013648100314,,Godzieszowa - transformator,1,0.0,0.035046252903541304,0.0,0.0008787047339961354,11.0,Godzieszowa - transformator,1,0.0,0.035046252903541304,0.0,0.0005550416281221097,
Siedlec - stacja,4,0.0,0.037681286421592255,0.008514407414426457,0.001857548939979911,26.125,Siedlec - stacja,4,0.0,0.037681286421592255,0.008514407414426457,0.0017429178780087318,16.5,Siedlec - stacja,4,0.0,0.037681286421592255,0.008514407414426457,0.0017827377486822594,,Siedlec - stacja,4,0.0,0.037681286421592255,0.008514407414426457,0.0005533013648100314,,Siedlec - stacja,4,0.0,0.037681286421592255,0.008514407414426457,0.001962370041750146,26.125,Siedlec - stacja,4,0.0,0.037681286421592255,0.008514407414426457,0.0005550416281221097,
Gorlicka,3,0.3333333333333333,0.059082165430063206,0.02927252460444121,0.0012132364697415294,433.6875,Gorlicka,3,0.3333333333333333,0.059082165430063206,0.02927252460444121,0.0012260232678236664,136.75,Gorlicka,3,0.3333333333333333,0.059082165430063206,0.02927252460444121,0.0012540267712509324,136.75,Gorlicka,3,0.3333333333333333,0.059082165430063206,0.02927252460444121,0.0005533013648100314,,Gorlicka,3,0.3333333333333333,0.059082165430063206,0.02927252460444121,0.0012811378358194496,433.6875,Gorlicka,3,0.3333333333333333,0.059082165430063206,0.02927252460444121,0.0005550416281221097,
MULICKA,3,0.3333333333333333,0.06223315724726825,0.031319550324207,0.0011272638715249406,520.1875,MULICKA,3,0.3333333333333333,0.06223315724726825,0.031319550324207,0.0011409114883542298,166.625,MULICKA,3,0.3333333333333333,0.06223315724726825,0.031319550324207,0.0011669618897941748,166.625,MULICKA,3,0.3333333333333333,0.06223315724726825,0.031319550324207,0.0005533013648100314,,MULICKA,3,0.3333333333333333,0.06223315724726825,0.031319550324207,0.0011895563230716955,520.1875,MULICKA,3,0.3333333333333333,0.06223315724726825,0.031319550324207,0.0005550416281221097,
Palacha,3,0.3333333333333333,0.05607720396452791,0.02679677678540591,0.0008093793439920985,177.25,Palacha,3,0.3333333333333333,0.05607720396452791,0.02679677678540591,0.000775998930283514,49.5,Palacha,3,0.3333333333333333,0.05607720396452791,0.02679677678540591,0.000793726469152905,49.5,Palacha,3,0.3333333333333333,0.05607720396452791,0.02679677678540591,0.0005533013648100314,,Palacha,3,0.3333333333333333,0.05607720396452791,0.02679677678540591,0.0008549314428426527,177.25,Palacha,3,0.3333333333333333,0.05607720396452791,0.02679677678540591,0.0005550416281221097,
Szewczenki,5,0.3,0.056216498888743624,0.0007010536007206012,0.0011421536046348944,387.0,Szewczenki,5,0.3,0.056216498888743624,0.0007010536007206012,0.001122481216167306,120.25,Szewczenki,5,0.3,0.056216498888743624,0.0007010536007206012,0.0011481218419228923,120.25,Szewczenki,5,0.3,0.056216498888743624,0.0007010536007206012,0.0005533013648100314,,Szewczenki,5,0.3,0.056216498888743624,0.0007010536007206012,0.0012062992883043594,387.0,Szewczenki,5,0.3,0.056216498888743624,0.0007010536007206012,0.0005550416281221097,
Miłoszycka,3,0.3333333333333333,0.04796698086898321,0.012341764904709921,0.0008322216784536731,120.5,Miłoszycka,3,0.3333333333333333,0.04796698086898321,0.012341764904709921,0.0007999199196333553,37.0,Miłoszycka,3,0.3333333333333333,0.04796698086898321,0.012341764904709921,0.0008291719905015071,37.0,Miłoszycka,3,0.3333333333333333,0.04796698086898321,0.012341764904709921,0.0005533013648100314,,Miłoszycka,3,0.3333333333333333,0.04796698086898321,0.012341764904709921,0.0008918176461978366,120.5,Miłoszycka,3,0.3333333333333333,0.04796698086898321,0.012341764904709921,0.0005550416281221097,
Prężyce przy posesji nr 22,2,0.0,0.030194508812583384,0.001177229697412712,0.0008584205785082029,12.375,Prężyce przy posesji nr 22,2,0.0,0.030194508812583384,0.001177229697412712,0.0005884882816330191,2.75,Prężyce przy posesji nr 22,2,0.0,0.030194508812583384,0.001177229697412712,0.0006019351056706936,,Prężyce przy posesji nr 22,2,0.0,0.030194508812583384,0.001177229697412712,0.0005533013648100314,,Prężyce przy posesji nr 22,2,0.0,0.030194508812583384,0.001177229697412712,0.0009068634523475166,12.375,Prężyce przy posesji nr 22,2,0.0,0.030194508812583384,0.001177229697412712,0.0005550416281221097,
Grabiszyńska,5,0.2,0.07832422586520947,0.009097264119074952,0.0013717653533613786,1394.375,Grabiszyńska,5,0.2,0.07832422586520947,0.009097264119074952,0.001271402473818997,450.75,Grabiszyńska,5,0.2,0.07832422586520947,0.009097264119074952,0.0010492233618403415,,Grabiszyńska,5,0.2,0.07832422586520947,0.009097264119074952,0.0033557810050520256,,Grabiszyńska,5,0.2,0.07832422586520947,0.009097264119074952,0.0009334101594973622,,Grabiszyńska,5,0.2,0.07832422586520947,0.009097264119074952,0.003149702476808587,
Kolejowa,2,1.0,0.07582436959971786,0.0,0.0009105109846576101,986.0,Kolejowa,2,1.0,0.07582436959971786,0.0,0.0006886701986937938,248.75,Kolejowa,2,1.0,0.07582436959971786,0.0,0.00018326206475259628,,Kolejowa,2,1.0,0.07582436959971786,0.0,0.0030930312128379387,986.0,Kolejowa,2,1.0,0.07582436959971786,0.0,0.0001844111138431276,,Kolejowa,2,1.0,0.07582436959971786,0.0,0.0027562367662002764,248.75
Pereca,2,0.0,0.07287518006948564,0.0025585383968965603,0.0011479582198019567,1150.75,Pereca,2,0.0,0.07287518006948564,0.0025585383968965603,0.0011919805980666273,410.5,Pereca,2,0.0,0.07287518006948564,0.0025585383968965603,0.0009670917270862985,170.5,Pereca,2,0.0,0.07287518006948564,0.0025585383968965603,0.0035010385289079207,980.5,Pereca,2,0.0,0.07287518006948564,0.0025585383968965603,0.000557251823028942,170.25,Pereca,2,0.0,0.07287518006948564,0.0025585383968965603,0.0033488475836502608,240.0
Zaporoska,5,0.2,0.07688869021010282,0.0042119180630135235,0.0012148012110795477,876.375,Zaporoska,5,0.2,0.07688869021010282,0.0042119180630135235,0.0011668898276869794,293.125,Zaporoska,5,0.2,0.07688869021010282,0.0042119180630135235,0.001656453880950312,293.125,Zaporoska,5,0.2,0.07688869021010282,0.0042119180630135235,0.0005533013648100314,,Zaporoska,5,0.2,0.07688869021010282,0.0042119180630135235,0.0018297182481865914,876.375,Zaporoska,5,0.2,0.07688869021010282,0.0042119180630135235,0.0005550416281221097,
Graniczna,2,0.0,0.0495648665782952,0.01375639280219731,0.0009180720738303036,251.875,Graniczna,2,0.0,0.0495648665782952,0.01375639280219731,0.001039193487114568,142.75,Graniczna,2,0.0,0.0495648665782952,0.01375639280219731,0.001063232525817762,142.75,Graniczna,2,0.0,0.0495648665782952,0.01375639280219731,0.0005533013648100314,,Graniczna,2,0.0,0.0495648665782952,0.01375639280219731,0.0009700755327913447,251.875,Graniczna,2,0.0,0.0495648665782952,0.01375639280219731,0.0005550416281221097,
Przybyły,2,0.0,0.05191042433753848,0.015877120888759172,0.0009391747323674267,251.875,Przybyły,2,0.0,0.05191042433753848,0.015877120888759172,0.0010458046196987747,142.75,Przybyły,2,0.0,0.05191042433753848,0.015877120888759172,0.0010702633246813837,142.75,Przybyły,2,0.0,0.05191042433753848,0.015877120888759172,0.0005533013648100314,,Przybyły,2,0.0,0.05191042433753848,0.015877120888759172,0.0009925541558695585,251.875,Przybyły,2,0.0,0.05191042433753848,0.015877120888759172,0.0005550416281221097,
Skarżyńskiego,4,0.5,0.04757689754370436,0.011862402133400868,0.0012091629318807457,375.875,Skarżyńskiego,4,0.5,0.04757689754370436,0.011862402133400868,0.0013339634402302482,194.75,Skarżyńskiego,4,0.5,0.04757689754370436,0.011862402133400868,0.001364621650152982,194.75,Skarżyńskiego,4,0.5,0.04757689754370436,0.011862402133400868,0.0005533013648100314,,Skarżyńskiego,4,0.5,0.04757689754370436,0.011862402133400868,0.0012775168710318367,,Skarżyńskiego,4,0.5,0.04757689754370436,0.011862402133400868,0.0005550416281221097,
Graniczna (Strachowicka),4,0.5,0.04611260053619303,0.007145045553277937,0.0012534125122004051,374.75,Graniczna (Strachowicka),4,0.5,0.04611260053619303,0.007145045553277937,0.001435343213757612,197.0,Graniczna (Strachowicka),4,0.5,0.04611260053619303,0.007145045553277937,0.0014682362977951886,197.0,Graniczna (Strachowicka),4,0.5,0.04611260053619303,0.007145045553277937,0.0005533013648100314,,Graniczna (Strachowicka),4,0.5,0.04611260053619303,0.007145045553277937,0.0013242002840743246,,Graniczna (Strachowicka),4,0.5,0.04611260053619303,0.007145045553277937,0.0005550416281221097,
Rdestowa,2,0.0,0.04475902987405017,0.005627730532159138,0.0010255997533455223,250.75,Rdestowa,2,0.0,0.04475902987405017,0.005627730532159138,0.0012793799394051047,145.0,Rdestowa,2,0.0,0.04475902987405017,0.005627730532159138,0.0013086976320564202,145.0,Rdestowa,2,0.0,0.04475902987405017,0.005627730532159138,0.0005533013648100314,,Rdestowa,2,0.0,0.04475902987405017,0.005627730532159138,0.0010835225602516645,250.75,Rdestowa,2,0.0,0.04475902987405017,0.005627730532159138,0.0005550416281221097,
Zarembowicza,3,1.0,0.04576415495955726,0.0,0.0015129858514093797,498.75,Zarembowicza,3,1.0,0.04576415495955726,0.0,0.0014096104866339935,210.25,Zarembowicza,3,1.0,0.04576415495955726,0.0,0.0014419280728200292,210.25,Zarembowicza,3,1.0,0.04576415495955726,0.0,0.0005533013648100314,,Zarembowicza,3,1.0,0.04576415495955726,0.0,0.001598451198174786,498.75,Zarembowicza,3,1.0,0.04576415495955726,0.0,0.0005550416281221097,
Grawerska,3,0.3333333333333333,0.056026058631921824,0.005245950936857073,0.0017646224794341126,578.9375,Grawerska,3,0.3333333333333333,0.056026058631921824,0.005245950936857073,0.001848240171473839,222.125,Grawerska,3,0.3333333333333333,0.056026058631921824,0.005245950936857073,0.0018922623559775424,222.125,Grawerska,3,0.3333333333333333,0.056026058631921824,0.005245950936857073,0.0005533013648100314,,Grawerska,3,0.3333333333333333,0.056026058631921824,0.005245950936857073,0.0018702574579427139,578.9375,Grawerska,3,0.3333333333333333,0.056026058631921824,0.005245950936857073,0.0005550416281221097,
Polanowicka,3,0.0,0.05922865013774105,0.023817862355220508,0.0014868573272330445,426.5625,Polanowicka,3,0.0,0.05922865013774105,0.023817862355220508,0.0014599461864713821,151.875,Polanowicka,3,0.0,0.05922865013774105,0.023817862355220508,0.0014952114103280192,151.875,Polanowicka,3,0.0,0.05922865013774105,0.023817862355220508,0.0005533013648100314,,Polanowicka,3,0.0,0.05922865013774105,0.023817862355220508,0.0015783173488915852,426.5625,Polanowicka,3,0.0,0.05922865013774105,0.023817862355220508,0.0005550416281221097,
Grochowa,2,0.0,0.0703476482617587,0.002514734328081302,0.0004413504006910137,257.5,Grochowa,2,0.0,0.0703476482617587,0.002514734328081302,0.00040865509354493846,74.25,Grochowa,2,0.0,0.0703476482617587,0.002514734328081302,0.0005534821889064593,74.25,Grochowa,2,0.0,0.0703476482617587,0.002514734328081302,0.0005533013648100314,,Grochowa,2,0.0,0.0703476482617587,0.002514734328081302,0.0007284200281897191,257.5,Grochowa,2,0.0,0.0703476482617587,0.002514734328081302,0.0005550416281221097,
Stalowa,3,0.0,0.06955115244642135,0.0032790916418723903,0.0014172473915673948,1408.0625,Stalowa,3,0.0,0.06955115244642135,0.0032790916418723903,0.0014427243762361404,483.375,Stalowa,3,0.0,0.06955115244642135,0.0032790916418723903,0.0014017127091922083,244.5,Stalowa,3,0.0,0.06955115244642135,0.0032790916418723903,0.0035915159767392684,,Stalowa,3,0.0,0.06955115244642135,0.0032790916418723903,0.0012308133583150444,427.0,Stalowa,3,0.0,0.06955115244642135,0.0032790916418723903,0.003464033003238978,
Gromadzka,2,0.0,0.03885776251581421,0.018140108010485073,0.0010556954022520554,89.9375,Gromadzka,2,0.0,0.03885776251581421,0.018140108010485073,0.0008453564499879995,23.625,Gromadzka,2,0.0,0.03885776251581421,0.018140108010485073,0.0008655678379376367,23.625,Gromadzka,2,0.0,0.03885776251581421,0.018140108010485073,0.0005533013648100314,,Gromadzka,2,0.0,0.03885776251581421,0.018140108010485073,0.0011168764883370899,89.9375,Gromadzka,2,0.0,0.03885776251581421,0.018140108010485073,0.0005550416281221097,
RATYŃ,2,0.0,0.039925719591457756,0.01974734916885382,0.0007436693371089341,56.6875,RATYŃ,2,0.0,0.039925719591457756,0.01974734916885382,0.0009104780303866646,27.0,RATYŃ,2,0.0,0.039925719591457756,0.01974734916885382,0.0009319024028026904,27.0,RATYŃ,2,0.0,0.039925719591457756,0.01974734916885382,0.0005533013648100314,,RATYŃ,2,0.0,0.039925719591457756,0.01974734916885382,0.0007863484552662068,56.6875,RATYŃ,2,0.0,0.039925719591457756,0.01974734916885382,0.0005550416281221097,
Ratyń - skrzyżowanie,5,0.0,0.037858777953865115,0.02005040992343696,0.0019851249744560046,263.75,Ratyń - skrzyżowanie,5,0.0,0.037858777953865115,0.02005040992343696,0.0015954182694357022,66.5,Ratyń - skrzyżowanie,5,0.0,0.037858777953865115,0.02005040992343696,0.001636608852712107,66.5,Ratyń - skrzyżowanie,5,0.0,0.037858777953865115,0.02005040992343696,0.0005533013648100314,,Ratyń - skrzyżowanie,5,0.0,0.037858777953865115,0.02005040992343696,0.0021029269720929866,263.75,Ratyń - skrzyżowanie,5,0.0,0.037858777953865115,0.02005040992343696,0.0005550416281221097,
Kurpiów,2,0.0,0.0530242308403724,0.0033296190596022604,0.001073247201994316,198.25,Kurpiów,2,0.0,0.0530242308403724,0.0033296190596022604,0.001291383805763786,90.0,Kurpiów,2,0.0,0.0530242308403724,0.0033296190596022604,0.0013302864874440471,90.0,Kurpiów,2,0.0,0.0530242308403724,0.0033296190596022604,0.0005533013648100314,,Kurpiów,2,0.0,0.0530242308403724,0.0033296190596022604,0.001140140555520401,198.25,Kurpiów,2,0.0,0.0530242308403724,0.0033296190596022604,0.0005550416281221097,
Grunwaldzka,2,0.0,0.0706713780918728,0.0001635667939103518,0.0006177405758777519,504.0,Grunwaldzka,2,0.0,0.0706713780918728,0.0001635667939103518,0.0006899343312381342,185.75,Grunwaldzka,2,0.0,0.0706713780918728,0.0001635667939103518,0.00018326206475259628,,Grunwaldzka,2,0.0,0.0706713780918728,0.0001635667939103518,0.0025279425306177715,504.0,Grunwaldzka,2,0.0,0.0706713780918728,0.0001635667939103518,0.0001844111138431276,,Grunwaldzka,2,0.0,0.0706713780918728,0.0001635667939103518,0.003029042464245357,185.75
Piastowska,4,0.0,0.07337883959044368,0.0017625511903575275,0.001217396470972529,1092.125,Piastowska,4,0.0,0.07337883959044368,0.0017625511903575275,0.0014203594572856533,461.5,Piastowska,4,0.0,0.07337883959044368,0.0017625511903575275,0.0008582999626140115,,Piastowska,4,0.0,0.07337883959044368,0.0017625511903575275,0.004493390843428676,1006.75,Piastowska,4,0.0,0.07337883959044368,0.0017625511903575275,0.0012294074256208492,,Piastowska,4,0.0,0.07337883959044368,0.0017625511903575275,0.005020047083276886,353.0
Grzybowa,2,1.0,0.03865342262573599,0.0,0.0010852919898471538,85.625,Grzybowa,2,1.0,0.03865342262573599,0.0,0.001206030382287273,25.25,Grzybowa,2,1.0,0.03865342262573599,0.0,0.0012367456258167767,25.25,Grzybowa,2,1.0,0.03865342262573599,0.0,0.0005533013648100314,,Grzybowa,2,1.0,0.03865342262573599,0.0,0.0011504201324846848,85.625,Grzybowa,2,1.0,0.03865342262573599,0.0,0.0005550416281221097,
Piłsudskiego,4,0.5,0.0765328824419329,0.00179349478466774,0.000917050690197672,583.6875,Piłsudskiego,4,0.5,0.0765328824419329,0.00179349478466774,0.0005343357746652918,136.25,Piłsudskiego,4,0.5,0.0765328824419329,0.00179349478466774,0.0006896154122424742,136.25,Piłsudskiego,4,0.5,0.0765328824419329,0.00179349478466774,0.0005533013648100314,,Piłsudskiego,4,0.5,0.0765328824419329,0.00179349478466774,0.0011971480511248302,583.6875,Piłsudskiego,4,0.5,0.0765328824419329,0.00179349478466774,0.0005550416281221097,
