source,target,night_bus,day_bus,day_tram,night_tram,night,day
Joannitów,DWORZEC AUTOBUSOWY,0.6666666666666666,,45.22222222222222,,0.6666666666666666,45.22222222222222
Joannitów,Gajowa,3.3333333333333335,,47.22222222222222,,3.3333333333333335,47.22222222222222
Joannitów,Sanocka,,,2.0,,,2.0
Jordanowska,Mokronos Dolny - Parkowa/Stawowa,,0.7777777777777778,,,,0.7777777777777778
Jordanowska,POCZTA POLSKA,,3.0,,,,3.0
Jordanowska,Tyniecka,,2.7777777777777777,,,,2.7777777777777777
Jordanowska,Wiejska,,6.666666666666667,,,,6.666666666666667
Jutrosińska,Gąsiorowskiego,3.3333333333333335,29.5,,,3.3333333333333335,29.5
Jutrosińska,Kamieńskiego,,11.555555555555555,,,,11.555555555555555
Jutrosińska,Kamieńskiego (Szpital),2.6666666666666665,41.166666666666664,,,2.6666666666666665,41.166666666666664
Jędrzejowska,Brodzka,4.0,30.27777777777778,,,4.0,30.27777777777778
Jędrzejowska,Chwałkowska,3.3333333333333335,31.055555555555557,,,3.3333333333333335,31.055555555555557
KAMIEŃSKIEGO (pętla),Kamieńskiego (Szpital),,13.11111111111111,,,,13.11111111111111
KARŁOWICE,Trzebnicka,,,15.0,,,15.0
KIEŁCZOWSKA (LZN),Poleska,,32.666666666666664,,,,32.666666666666664
KIEŁCZOWSKA (LZN),Psie Pole (Rondo Lotników Polskich),1.3333333333333333,32.0,,,1.3333333333333333,32.0
KLECINA,Kościelna,2.6666666666666665,34.611111111111114,,,2.6666666666666665,34.611111111111114
KLECINA,Skarbowców,,34.55555555555556,,,,34.55555555555556
KLECINA,Sąsiedzka,4.0,,31.444444444444443,,4.0,31.444444444444443
KLECINA (Stacja kolejowa),Kościelna,,4.555555555555555,,,,4.555555555555555
KMINKOWA,Waniliowa,6.0,20.944444444444443,,,6.0,20.944444444444443
KOSZAROWA (Szpital),pl. Daniłowskiego,1.5,30.666666666666668,,,1.5,30.666666666666668
KOSZAROWA (Uniwersytet),KOSZAROWA (Szpital),,11.777777777777779,,,,11.777777777777779
KOWALE,Bociania,,,19.444444444444443,,,19.444444444444443
KOWALE,Działdowska,4.0,,,,4.0,
KOWALE,KOWALE,8.0,,,,8.0,
KOZANÓW,Dzielna,5.666666666666667,42.05555555555556,,,5.666666666666667,42.05555555555556
KOZANÓW,KOZANÓW (Dokerska),7.333333333333333,12.666666666666666,,,7.333333333333333,12.666666666666666
KOZANÓW,Modra,,20.944444444444443,,,,20.944444444444443
KOZANÓW (Dokerska),Górnicza,7.333333333333333,12.666666666666666,,,7.333333333333333,12.666666666666666
KOZANÓW (Dokerska),KOZANÓW,8.166666666666666,11.11111111111111,,,8.166666666666666,11.11111111111111
KOZANÓW (Dokerska),Kozanowska,,,15.444444444444445,,,15.444444444444445
KOZANÓW (Dokerska),Modra,1.3333333333333333,,,,1.3333333333333333,
KRAKOWSKA (Centrum handlowe),Armii Krajowej,4.0,,30.666666666666668,,4.0,30.666666666666668
KRAKOWSKA (Centrum handlowe),Krakowska,4.0,9.777777777777779,30.666666666666668,,4.0,40.44444444444444
KRAKOWSKA (Centrum handlowe),Park Wschodni,,10.444444444444445,,,,10.444444444444445
KROMERA,Berenta,13.833333333333334,68.22222222222223,,,13.833333333333334,68.22222222222223
KROMERA,Grudziądzka,,8.666666666666666,,,,8.666666666666666
KROMERA,KROMERA,1.3333333333333333,23.944444444444443,,,1.3333333333333333,23.944444444444443
KROMERA,Kromera (Czajkowskiego),7.333333333333333,37.72222222222222,,,7.333333333333333,37.72222222222222
KROMERA,Kwidzyńska,1.3333333333333333,20.333333333333332,,,1.3333333333333333,20.333333333333332
KROMERA,Kętrzyńska,,,19.444444444444443,,,19.444444444444443
KROMERA,Mosty Warszawskie,10.333333333333334,39.611111111111114,45.77777777777778,,10.333333333333334,85.38888888888889
KROMERA,Wyszyńskiego,,6.333333333333333,,,,6.333333333333333
KRZYKI,Hallera,,1.6666666666666667,,,,1.6666666666666667
KRZYKI,KRZYKI,,0.05555555555555555,,,,0.05555555555555555
KRZYKI,Orla,7.666666666666667,15.166666666666666,58.22222222222222,,7.666666666666667,73.38888888888889
KRZYKI,PARK POŁUDNIOWY,5.0,4.388888888888889,,,5.0,4.388888888888889
KRZYKI,Partynice,,1.6666666666666667,,,,1.6666666666666667
KRZYKI,Przyjaźni,,14.88888888888889,,,,14.88888888888889
KRZYKI,Radio i Telewizja,2.6666666666666665,,31.444444444444443,,2.6666666666666665,31.444444444444443
KRZYKI,Sowia,7.333333333333333,10.222222222222221,,,7.333333333333333,10.222222222222221
KRZYKI,Zajezdnia BOREK,,,2.0,,,2.0
KRZYKI,Zimowa,,24.944444444444443,,,,24.944444444444443
KRZYŻANOWICE,POLANOWICE,,4.333333333333333,,,,4.333333333333333
KRZYŻANOWICE,Psary - Parkowa,,1.5555555555555556,,,,1.5555555555555556
KSIĘŻE MAŁE,Głubczycka,,,30.666666666666668,,,30.666666666666668
KSIĘŻE MAŁE,Karwińska,4.0,21.166666666666668,,,4.0,21.166666666666668
KSIĘŻE MAŁE,Księska,,4.666666666666667,,,,4.666666666666667
KSIĘŻE MAŁE,Zagłębiowska,4.0,16.5,,,4.0,16.5
KSIĘŻE WIELKIE,Brochowska,4.0,16.5,,,4.0,16.5
KUŹNIKI,Hermanowska,4.0,24.88888888888889,,,4.0,24.88888888888889
KUŹNIKI,KUŹNIKI,,10.0,,,,10.0
KUŹNIKI,KUŹNIKI (Stacja kolejowa),6.166666666666667,35.388888888888886,,,6.166666666666667,35.388888888888886
KUŹNIKI,Kołobrzeska,,20.444444444444443,,,,20.444444444444443
KUŹNIKI (Stacja kolejowa),Bystrzycka,6.166666666666667,47.166666666666664,,,6.166666666666667,47.166666666666664
KUŹNIKI (Stacja kolejowa),KUŹNIKI,4.0,35.333333333333336,,,4.0,35.333333333333336
KUŹNIKI (Stacja kolejowa),METALOWCÓW (Ośrodek sportu),,11.777777777777779,,,,11.777777777777779
Kaczorowskiego,Jerzmanowo (Cmentarz II),,10.444444444444445,,,,10.444444444444445
Kaczorowskiego,Jerzmanowo (Cmentarz),,10.444444444444445,,,,10.444444444444445
Kadłub NŻ,Kadłub wieś,,0.5555555555555556,,,,0.5555555555555556
Kadłub NŻ,Miękinia Cegielnia,,0.4444444444444444,,,,0.4444444444444444
Kadłub wieś,Kadłub NŻ,,0.4444444444444444,,,,0.4444444444444444
Kadłub wieś,Źródła,,0.5555555555555556,,,,0.5555555555555556
Kadłubka,Adamieckiego,,0.1111111111111111,,,,0.1111111111111111
Kadłubka,Jordanowska,,0.1111111111111111,,,,0.1111111111111111
Kadłubka,Stanki,3.3333333333333335,21.5,,,3.3333333333333335,21.5
Kadłubka,Wiejska,4.0,20.666666666666668,,,4.0,20.666666666666668
Kajdasza,Jagodzińska,3.3333333333333335,25.666666666666668,,,3.3333333333333335,25.666666666666668
Kajdasza,Vivaldiego,3.3333333333333335,26.166666666666668,,,3.3333333333333335,26.166666666666668
Kamienna,Bardzka,3.3333333333333335,43.333333333333336,60.888888888888886,,3.3333333333333335,104.22222222222223
Kamienna,Prudnicka,4.666666666666667,26.555555555555557,60.888888888888886,,4.666666666666667,87.44444444444444
Kamienna,Wapienna,,16.5,,,,16.5
Kamiennogórska (Ośrodek dla niewidomych),Kosmonautów (Szpital),3.6666666666666665,,45.77777777777778,,3.6666666666666665,45.77777777777778
Kamiennogórska (Ośrodek dla niewidomych),Małopolska (Ośrodek dla niewidomych),3.0,,,,3.0,
Kamiennogórska (Ośrodek dla niewidomych),Złotnicka,,0.4444444444444444,45.77777777777778,,,46.22222222222222
Kamień - Bursztynowa,Długołęka - Nowy Urząd,,2.2777777777777777,,,,2.2777777777777777
Kamień - Bursztynowa,Kamień - skrzy.,,2.0555555555555554,,,,2.0555555555555554
Kamień - skrzy.,Kamień - Bursztynowa,,2.2777777777777777,,,,2.2777777777777777
Kamień - skrzy.,Kamień - skrzy. Kryształowa,,0.5555555555555556,,,,0.5555555555555556
Kamień - skrzy.,Kamień Diamentowa,,1.5,,,,1.5
Kamień - skrzy. Diamentowa,Kamień - skrzy.,,0.7777777777777778,,,,0.7777777777777778
Kamień - skrzy. Kryształowa,Piecowice,,0.5555555555555556,,,,0.5555555555555556
Kamień - skrzy. Rubinowa,Kamień - skrzy. Diamentowa,,0.7777777777777778,,,,0.7777777777777778
Kamień Diamentowa,Kamień - skrzy.,,1.5,,,,1.5
Kamień Diamentowa,Kamień Diamentowa,,0.5,,,,0.5
Kamieńskiego,Bałtycka,6.666666666666667,54.44444444444444,43.666666666666664,,6.666666666666667,98.11111111111111
Kamieńskiego,Broniewskiego,6.0,70.27777777777777,30.61111111111111,,6.0,100.88888888888889
Kamieńskiego,Kamieńskiego,,,84.55555555555556,,,84.55555555555556
Kamieńskiego,Kępińska,5.333333333333333,27.944444444444443,72.27777777777777,,5.333333333333333,100.22222222222223
Kamieńskiego,Mochnackiego,2.6666666666666665,27.72222222222222,,,2.6666666666666665,27.72222222222222
Kamieńskiego (Szpital),Jutrosińska,3.3333333333333335,41.05555555555556,,,3.3333333333333335,41.05555555555556
Kamieńskiego (Szpital),KAMIEŃSKIEGO (pętla),,13.11111111111111,,,,13.11111111111111
Kamieńskiego (Szpital),Milicka,2.6666666666666665,28.055555555555557,,,2.6666666666666665,28.055555555555557
Karwińska,Gazowa,,11.666666666666666,,,,11.666666666666666
Karwińska,Głubczycka,,,30.666666666666668,,,30.666666666666668
Karwińska,KSIĘŻE MAŁE,4.0,21.166666666666668,,,4.0,21.166666666666668
Karwińska,Park Wschodni,4.0,19.27777777777778,30.666666666666668,,4.0,49.94444444444444
Karwińska,Wiaduktowa,,10.444444444444445,,,,10.444444444444445
Karłowicza,Chopina,,,44.77777777777778,,,44.77777777777778
Karłowicza,Stadion Olimpijski,,,44.666666666666664,,,44.666666666666664
Kasprowicza,Berenta,3.6666666666666665,45.5,,,3.6666666666666665,45.5
Kasprowicza,Kasprowicza,1.3333333333333333,20.22222222222222,,,1.3333333333333333,20.22222222222222
Kasprowicza,Pola,12.5,58.22222222222222,,,12.5,58.22222222222222
Kasprowicza,pl. Daniłowskiego,1.5,56.888888888888886,,,1.5,56.888888888888886
Katedra,Ogród Botaniczny,7.5,27.444444444444443,2.2222222222222223,,7.5,29.666666666666668
Katedra,PL. GRUNWALDZKI,,8.777777777777779,,,,8.777777777777779
Katedra,Reja,6.0,10.0,31.444444444444443,,6.0,41.44444444444444
Katedra,Urząd Wojewódzki,10.333333333333334,28.5,29.11111111111111,,10.333333333333334,57.611111111111114
Katedra,pl. Bema,,8.61111111111111,,,,8.61111111111111
Kiełczowska,Kiełczowska (Cmentarz),,4.666666666666667,,,,4.666666666666667
Kiełczowska,Poleska,4.666666666666667,36.333333333333336,,,4.666666666666667,36.333333333333336
Kiełczowska,Żmudzka,4.666666666666667,30.0,,,4.666666666666667,30.0
Kiełczowska (Cmentarz),Kiełczowska,,4.555555555555555,,,,4.555555555555555
Kiełczowska (Cmentarz),Kiełczów - Sosnowa,,4.666666666666667,,,,4.666666666666667
Kiełczowska (Cmentarz),Żmudzka,,8.88888888888889,,,,8.88888888888889
Kiełczów - Akacjowa,Kiełczów - Boczna,,4.222222222222222,,,,4.222222222222222
Kiełczów - Akacjowa,Piecowice,,3.5555555555555554,,,,3.5555555555555554
Kiełczów - Biedronka,Kiełczów - Wrocławska,,4.666666666666667,,,,4.666666666666667
Kiełczów - Biedronka,Kiełczów - Ładna,,4.555555555555555,,,,4.555555555555555
Kiełczów - Boczna,Kiełczów - Mleczna,,0.5555555555555556,,,,0.5555555555555556
Kiełczów - Boczna,Kiełczów - pętla (Plac Jana Pawła),,5.222222222222222,,,,5.222222222222222
Kiełczów - Mleczna,Kiełczów - Wrocławska,,4.555555555555555,,,,4.555555555555555
Kiełczów - Rzeczna,Kiełczów - WODROL,,2.888888888888889,,,,2.888888888888889
Kiełczów - Rzeczna,Kiełczówek - Sielska Zagroda,,3.4444444444444446,,,,3.4444444444444446
Kiełczów - Sosnowa,Kiełczów - Biedronka,,4.666666666666667,,,,4.666666666666667
Kiełczów - WODROL,Kiełczów - Rzeczna,,3.4444444444444446,,,,3.4444444444444446
Kiełczów - WODROL,Kiełczów - cmentarz,,9.555555555555555,,,,9.555555555555555
Kiełczów - WODROL,Kiełczów - osiedle,,7.055555555555555,,,,7.055555555555555
Kiełczów - Wrocławska,Kiełczów - Biedronka,,4.555555555555555,,,,4.555555555555555
Kiełczów - Wrocławska,Kiełczów - pętla (Plac Jana Pawła),,4.0,,,,4.0
Kiełczów - Wrocławska,Kiełczów - pętla/Wrocławska,,0.6666666666666666,,,,0.6666666666666666
Kiełczów - Zgodna,Kiełczów - Akacjowa,,3.5555555555555554,,,,3.5555555555555554
Kiełczów - Zgodna,Śliwice,,1.5555555555555556,,,,1.5555555555555556
Kiełczów - cmentarz,Kiełczów - Mleczna,,3.3333333333333335,,,,3.3333333333333335
Kiełczów - cmentarz,Kiełczów - WODROL,,10.5,,,,10.5
Kiełczów - cmentarz,Kiełczów - pętla (Plac Jana Pawła),,1.7777777777777777,,,,1.7777777777777777
Kiełczów - cmentarz,Kiełczów - pętla/Wrocławska,,4.444444444444445,,,,4.444444444444445
Kiełczów - osiedle,Kiełczów - WODROL,,6.666666666666667,,,,6.666666666666667
Kiełczów - osiedle,Wilczyce - Sosnowa,,7.055555555555555,,,,7.055555555555555
Kiełczów - pętla (Plac Jana Pawła),Kiełczów - Mleczna,,0.6666666666666666,,,,0.6666666666666666
Kiełczów - pętla (Plac Jana Pawła),Kiełczów - cmentarz,,10.5,,,,10.5
Kiełczów - pętla/Wrocławska,Kiełczów - Zgodna,,5.111111111111111,,,,5.111111111111111
Kiełczów - Ładna,Kiełczowska (Cmentarz),,4.555555555555555,,,,4.555555555555555
Kiełczówek,Kiełczówek - pętla,,3.4444444444444446,,,,3.4444444444444446
Kiełczówek - Sielska Zagroda,Kiełczów - Rzeczna,,2.888888888888889,,,,2.888888888888889
Kiełczówek - Sielska Zagroda,Kiełczówek,,3.4444444444444446,,,,3.4444444444444446
Kiełczówek - pętla,Kiełczówek - skrzy. Imbirowa,,3.3333333333333335,,,,3.3333333333333335
Kiełczówek - skrzy. Imbirowa,Kiełczówek - Sielska Zagroda,,2.888888888888889,,,,2.888888888888889
Kiełczówek - skrzy. Imbirowa,Wilczyce Wilczycka Clarena,,0.4444444444444444,,,,0.4444444444444444
Kleczkowska,Bałtycka,8.0,7.722222222222222,42.888888888888886,,8.0,50.611111111111114
Kleczkowska,PL. STASZICA,3.3333333333333335,30.666666666666668,43.666666666666664,,3.3333333333333335,74.33333333333333
Kleczkowska,most Osobowicki,1.3333333333333333,21.444444444444443,,,1.3333333333333333,21.444444444444443
Klimasa,TARNOGAJ,3.3333333333333335,19.72222222222222,30.22222222222222,,3.3333333333333335,49.94444444444444
Klimasa,Transbud,4.666666666666667,19.22222222222222,30.22222222222222,,4.666666666666667,49.44444444444444
Kliniki,Hala Stulecia,7.333333333333333,24.555555555555557,74.61111111111111,,7.333333333333333,99.16666666666667
Kliniki,Mickiewicza,,14.444444444444445,,,,14.444444444444445
Kliniki,PL. GRUNWALDZKI,7.333333333333333,38.72222222222222,74.5,,7.333333333333333,113.22222222222223
Klęka,Białków,,0.5555555555555556,,,,0.5555555555555556
Klęka,Miękinia - Urząd Gminy,,0.8888888888888888,,,,0.8888888888888888
Klęka,Zabór Wielki,,0.3333333333333333,,,,0.3333333333333333
Kmieca,Smocza,3.3333333333333335,16.333333333333332,,,3.3333333333333335,16.333333333333332
Kmieca,Zagrodnicza,3.3333333333333335,15.833333333333334,,,3.3333333333333335,15.833333333333334
Kochanowskiego,Bujwida,4.666666666666667,28.555555555555557,13.88888888888889,,4.666666666666667,42.44444444444444
Kochanowskiego,Chopina,,,44.666666666666664,,,44.666666666666664
Kochanowskiego,Grunwaldzka,,,30.88888888888889,,,30.88888888888889
Kochanowskiego,PL. GRUNWALDZKI,3.3333333333333335,31.88888888888889,,,3.3333333333333335,31.88888888888889
Kochanowskiego,Śniadeckich,9.0,58.888888888888886,,,9.0,58.888888888888886
Kolbuszowska (Stadion),Inżynierska,4.333333333333333,12.222222222222221,,,4.333333333333333,12.222222222222221
Kolbuszowska (Stadion),Krucza (Mielecka),4.0,12.222222222222221,,,4.0,12.222222222222221
Kolejowa,Grabiszyńska,,,58.333333333333336,,,58.333333333333336
Kolejowa,pl. Legionów,,,58.55555555555556,,,58.55555555555556
Kolista,DH Astra,,9.722222222222221,,,,9.722222222222221
Kolista,Hala Orbita,3.6666666666666665,6.722222222222222,,,3.6666666666666665,6.722222222222222
Kolista,KOZANÓW,0.8333333333333334,1.5555555555555556,,,0.8333333333333334,1.5555555555555556
Kolista,Kwiska,,11.0,31.0,,,42.0
Kolista,Modra,,32.72222222222222,,,,32.72222222222222
Kolista,PILCZYCKA (Anima),,,31.0,,,31.0
Kolista,Wejherowska,3.3333333333333335,47.888888888888886,,,3.3333333333333335,47.888888888888886
Kolista,Wiślańska,3.3333333333333335,42.27777777777778,,,3.3333333333333335,42.27777777777778
Kolumba,Magellana,4.0,20.944444444444443,,,4.0,20.944444444444443
Kolumba,Monopolowa,3.3333333333333335,20.22222222222222,,,3.3333333333333335,20.22222222222222
Kolumba,Volvo,,0.6666666666666666,,,,0.6666666666666666
Komandorska,Arena,,12.222222222222221,,,,12.222222222222221
Komandorska,Pl. Hirszfelda,,12.222222222222221,,,,12.222222222222221
Kominiarska,LIPA PIOTROWSKA,2.6666666666666665,30.444444444444443,,,2.6666666666666665,30.444444444444443
Kominiarska,Lawendowa,3.3333333333333335,35.888888888888886,,,3.3333333333333335,35.888888888888886
Kominiarska (plac sportowy),Grawerska,3.3333333333333335,30.11111111111111,,,3.3333333333333335,30.11111111111111
Kominiarska (plac sportowy),Pracze Widawskie,,5.777777777777778,,,,5.777777777777778
Komuny Paryskiej,Komuny Paryskiej (szkoła),,14.055555555555555,,,,14.055555555555555
Komuny Paryskiej,Kościuszki,4.666666666666667,,14.38888888888889,,4.666666666666667,14.38888888888889
Komuny Paryskiej,pl. Wróblewskiego,5.333333333333333,,14.38888888888889,,5.333333333333333,14.38888888888889
Komuny Paryskiej (szkoła),Wzgórze Partyzantów,,14.055555555555555,,,,14.055555555555555
Konduktorska,Buforowa-Rondo,3.3333333333333335,35.166666666666664,,,3.3333333333333335,35.166666666666664
Konduktorska,Malinowskiego,3.3333333333333335,26.166666666666668,,,3.3333333333333335,26.166666666666668
Kopańskiego,Wallenroda,4.666666666666667,49.388888888888886,,,4.666666666666667,49.388888888888886
Kopernika,8 Maja,,,0.1111111111111111,,,0.1111111111111111
Kosmonautów (Szpital),Fieldorfa (Szpital),2.6666666666666665,11.222222222222221,,,2.6666666666666665,11.222222222222221
Kosmonautów (Szpital),Grabowa,7.0,11.222222222222221,45.77777777777778,,7.0,57.0
Kosmonautów (Szpital),Kamiennogórska (Ośrodek dla niewidomych),3.0,0.4444444444444444,45.77777777777778,,3.0,46.22222222222222
Koszarowa,KOSZAROWA (Szpital),1.5,19.11111111111111,,,1.5,19.11111111111111
Koszarowa,Sołtysowicka,1.5,19.166666666666668,,,1.5,19.166666666666668
Kowale (Stacja kolejowa),Działdowska,4.0,6.055555555555555,,,4.0,6.055555555555555
Kowale (Stacja kolejowa),Kowalska 56,4.666666666666667,5.722222222222222,,,4.666666666666667,5.722222222222222
Kowalska,Ceglana,,5.277777777777778,,,,5.277777777777778
Kowalska,Kowalska I,,0.5555555555555556,,,,0.5555555555555556
Kowalska,Tczewska,0.6666666666666666,5.722222222222222,,,0.6666666666666666,5.722222222222222
Kowalska,Volvo,,0.2222222222222222,,,,0.2222222222222222
Kowalska 56,Kowale (Stacja kolejowa),4.0,6.055555555555555,,,4.0,6.055555555555555
Kowalska 56,Olsztyńska,4.666666666666667,5.722222222222222,,,4.666666666666667,5.722222222222222
Kowalska I,Ceglana,,0.6666666666666666,,,,0.6666666666666666
Kowalska I,Kowalska,,0.4444444444444444,,,,0.4444444444444444
Kowieńska,Inflancka,4.666666666666667,38.888888888888886,,,4.666666666666667,38.888888888888886
Kowieńska,Żmudzka,4.666666666666667,40.666666666666664,,,4.666666666666667,40.666666666666664
Kozanowska,KOZANÓW (Dokerska),,,15.444444444444445,,,15.444444444444445
Kozanowska,Modra,,,15.444444444444445,,,15.444444444444445
Kozia,Brodzka,3.3333333333333335,22.27777777777778,,,3.3333333333333335,22.27777777777778
Kozia,Północna,4.0,36.888888888888886,,,4.0,36.888888888888886
Kołobrzeska,KUŹNIKI,2.1666666666666665,20.555555555555557,,,2.1666666666666665,20.555555555555557
Kołobrzeska,Kołobrzeska,,20.88888888888889,,,,20.88888888888889
Kołobrzeska,Nowy Dwór (Stacja kolejowa),3.3333333333333335,31.0,,,3.3333333333333335,31.0
Kołobrzeska,Szczecińska,3.3333333333333335,31.333333333333332,,,3.3333333333333335,31.333333333333332
Kołobrzeska,Szkoła Żerniki,,0.1111111111111111,,,,0.1111111111111111
Końcowa,Krzemieniecka,4.833333333333333,20.5,,,4.833333333333333,20.5
Końcowa,Ostrowskiego,4.666666666666667,20.666666666666668,,,4.666666666666667,20.666666666666668
Kościelna,KLECINA,4.0,34.55555555555556,,,4.0,34.55555555555556
Kościelna,KLECINA (Stacja kolejowa),,4.555555555555555,,,,4.555555555555555
Kościelna,WAŁBRZYSKA,2.6666666666666665,34.611111111111114,,,2.6666666666666665,34.611111111111114
Kościuszki,Hubska (Dawida),,,13.833333333333334,,,13.833333333333334
Kościuszki,Komuny Paryskiej,5.333333333333333,,14.38888888888889,,5.333333333333333,14.38888888888889
Kościuszki,Pułaskiego,4.666666666666667,,0.5555555555555556,,4.666666666666667,0.5555555555555556
Kościuszki,Świstackiego,,14.722222222222221,,,,14.722222222222221
Kośnego,Adamczewskich,3.3333333333333335,9.777777777777779,,,3.3333333333333335,9.777777777777779
Kośnego,Krzeptowska,3.3333333333333335,9.777777777777779,,,3.3333333333333335,9.777777777777779
Kośnego,Rodła,,1.9444444444444444,,,,1.9444444444444444
Krajobrazowa,Las Ratyński,,2.611111111111111,,,,2.611111111111111
Krajobrazowa,Ratyń - skrzyżowanie,,2.611111111111111,,,,2.611111111111111
Krakowiany - skrzy.,Węgrów (na wys. nr 7),,1.5555555555555556,,,,1.5555555555555556
Krakowiany - skrzy.,Zaprężyn,,1.8333333333333333,,,,1.8333333333333333
Krakowska,KRAKOWSKA (Centrum handlowe),4.0,10.444444444444445,30.666666666666668,,4.0,41.111111111111114
Krakowska,Na Niskich Łąkach,4.0,9.777777777777779,30.666666666666668,,4.0,40.44444444444444
Krasińskiego,Urząd Wojewódzki,,43.44444444444444,,,,43.44444444444444
Kromera (Czajkowskiego),Grudziądzka,7.333333333333333,37.72222222222222,,,7.333333333333333,37.72222222222222
Kromera (Czajkowskiego),KROMERA,10.0,65.05555555555556,,,10.0,65.05555555555556
Krucza,Gajowicka,,28.833333333333332,,,,28.833333333333332
Krucza,Grochowa,0.16666666666666666,16.5,,,0.16666666666666666,16.5
Krucza,Krucza (Mielecka),4.333333333333333,23.5,,,4.333333333333333,23.5
Krucza,Pl. Hirszfelda,,23.444444444444443,,,,23.444444444444443
Krucza,Rondo,,16.444444444444443,,,,16.444444444444443
Krucza,Żelazna,4.333333333333333,28.22222222222222,,,4.333333333333333,28.22222222222222
Krucza (Mielecka),Inżynierska,,11.277777777777779,,,,11.277777777777779
Krucza (Mielecka),Kolbuszowska (Stadion),4.333333333333333,12.222222222222221,,,4.333333333333333,12.222222222222221
Krucza (Mielecka),Krucza,4.0,23.444444444444443,,,4.0,23.444444444444443
Krynicka,Bardzka,,33.72222222222222,30.666666666666668,,,64.38888888888889
Krynicka,GAJ - pętla,,9.444444444444445,,,,9.444444444444445
Krynicka,Morwowa,,24.944444444444443,30.666666666666668,,,55.611111111111114
Krzelowska,Wilkszyn - Miłoszyn,,3.7777777777777777,,,,3.7777777777777777
Krzelowska,Łososiowicka,,3.7777777777777777,,,,3.7777777777777777
Krzemieniecka,Końcowa,4.666666666666667,20.666666666666668,,,4.666666666666667,20.666666666666668
Krzemieniecka,Trawowa,4.833333333333333,20.5,,,4.833333333333333,20.5
Krzeptowska,Jarnołtowska (Samotworska),3.3333333333333335,9.777777777777779,,,3.3333333333333335,9.777777777777779
Krzeptowska,Kośnego,3.3333333333333335,9.777777777777779,,,3.3333333333333335,9.777777777777779
Królewiecka,STADION WROCŁAW (Królewiecka),,19.11111111111111,,,,19.11111111111111
Królewiecka,Warmińska,,19.22222222222222,,,,19.22222222222222
Królewiecka (Park),Suwalska,,19.22222222222222,,,,19.22222222222222
Królewiecka (Park),Warmińska,,19.11111111111111,,,,19.11111111111111
Królewiecka (Staw),Suwalska,,19.11111111111111,,,,19.11111111111111
Królewska,OSIEDLE SOBIESKIEGO,10.0,39.388888888888886,,,10.0,39.388888888888886
Królewska,PSIE POLE (Stacja kolejowa),,4.333333333333333,,,,4.333333333333333
Królewska,Przedwiośnie (Stacja kolejowa),4.666666666666667,,,,4.666666666666667,
Królewska,Wallenroda,6.0,34.833333333333336,,,6.0,34.833333333333336
Krępice,Wróblowice,,0.4444444444444444,,,,0.4444444444444444
Krępice,ŻAR,,3.2777777777777777,,,,3.2777777777777777
Krępice - Wrocławska,Krępice,,0.3333333333333333,,,,0.3333333333333333
Krępice - Wrocławska,Żurawiniec,,0.3333333333333333,,,,0.3333333333333333
Krępicka,Krępicka,,6.111111111111111,,,,6.111111111111111
Krępicka,Krępicka - szkoła,,6.333333333333333,,,,6.333333333333333
Krępicka,Mokrzańska,,6.111111111111111,,,,6.111111111111111
Krępicka - szkoła,Krępicka,,6.111111111111111,,,,6.111111111111111
Krępicka - szkoła,Zajazdowa,,6.333333333333333,,,,6.333333333333333
Księginice - skrzyż. Warzyna,Białków,,0.5555555555555556,,,,0.5555555555555556
Księginice - skrzyż. Warzyna,Lenartowice przy posesji nr 11a,,0.5555555555555556,,,,0.5555555555555556
Księginice P&R,Księginice ul. Sportowa,,0.3333333333333333,,,,0.3333333333333333
Księginice ul. Sportowa,Gąsiorów,,0.3333333333333333,,,,0.3333333333333333
Księginice ul. Sportowa,Księginice P&R,,0.3333333333333333,,,,0.3333333333333333
Księska,Blizanowicka,,4.666666666666667,,,,4.666666666666667
Księska,KSIĘŻE MAŁE,,4.666666666666667,,,,4.666666666666667
Kurpiów,Grota-Roweckiego,5.0,11.0,,,5.0,11.0
Kurpiów,Ołtaszyn,3.3333333333333335,11.11111111111111,,,3.3333333333333335,11.11111111111111
Kutrzeby,Ołtaszyn,,8.0,,,,8.0
Kutrzeby,ROD Storczyk,,8.555555555555555,,,,8.555555555555555
Kwiatkowskiego,Połabian,,1.7777777777777777,,,,1.7777777777777777
Kwiatkowskiego,Zabrodzie - pętla,,1.7777777777777777,,,,1.7777777777777777
Kwiatkowskiego (Rondo),TYNIECKA (pętla),,2.7777777777777777,,,,2.7777777777777777
Kwidzyńska,Brücknera,3.3333333333333335,55.44444444444444,,,3.3333333333333335,55.44444444444444
Kwidzyńska,Gęsia,,,19.444444444444443,,,19.444444444444443
Kwidzyńska,KROMERA,3.0,19.5,,,3.0,19.5
Kwidzyńska,Kętrzyńska,,,19.444444444444443,,,19.444444444444443
Kwidzyńska,Zacisze,5.333333333333333,53.388888888888886,,,5.333333333333333,53.388888888888886
Kwidzyńska,Śniadeckich,,7.055555555555555,,,,7.055555555555555
Kwiska,DH Astra,3.0,,74.55555555555556,,3.0,74.55555555555556
Kwiska,Hala Orbita,,6.111111111111111,,,,6.111111111111111
Kwiska,Kolista,,21.0,31.0,,,52.0
Kwiska,Małopanewska,7.666666666666667,,105.55555555555556,,7.666666666666667,105.55555555555556
